"ID","Height","HairLength","Color","RottingFleshPct","Aura","BloodCoverage","MonsterClass","height_centered"
1,166.943343886623,20.4301092706555,"purple",0.0523165177553892,69.9637395157236,0.234190313403483,"witch",-0.0193729153950812
2,167.541803223016,5.25221181104154,"orange",0.0111975351814181,31.4191587235738,-0.109774869407979,"ghost",0.579086420997726
3,148.620771651998,4.24032654094437,"white",0.0887280189432204,43.1214503324705,0.214854026759471,"ghost",-18.3419451500208
4,178.095957498742,18.4962215846808,"black",0.167148639704101,11.2249757129626,0.0935578696682636,"vampire",11.1332406967233
5,155.649680735592,2.33680783169528,"purple",0.518164499604609,60.5986945938654,0.661151613903357,"zombie",-11.3130360664262
6,160.224452093288,4.05932009694892,"purple",0.0391979534877464,65.1455109487138,-0.0806974920309671,"ghost",-6.73826470872996
7,160.087518125215,1.79546209642017,"orange",0.00235177788417786,22.5962624743206,0.0170995835234027,"ghost",-6.87519867680319
8,171.485989323435,2.94069453582701,"green",0.518642668216489,41.9289718168524,0.508918660387075,"zombie",4.52327252141663
9,182.231567432399,15.2180013152294,"white",0.0182793029118329,50.2676750754104,0.119166855147045,"vampire",15.2688506303811
10,168.073259519668,2.2294921159624,"white",0.690866078599356,36.6920268351656,0.863034453958918,"zombie",1.11054271764922
11,163.448186998159,22.2459054134999,"black",0.101008249633014,14.8868994648235,-0.104889107674696,"witch",-3.51452980385969
12,171.467293342681,3.54062963680262,"orange",0.444510542799253,18.8227628245347,0.468191854610149,"zombie",4.50457654066275
13,171.186399326246,1.88881572105563,"white",0.26620452569332,41.712926457753,0.186341911353187,"mummy",4.22368252422783
14,163.907514369134,1.76840311736049,"white",0.300106246210635,48.3152247469893,0.408719888345435,"mummy",-3.05520243288393
15,168.391616046084,1.91528335390261,"white",0.294309451873414,34.9515732846898,0.211269833204654,"mummy",1.42889924406609
16,162.055133337694,25.7320612554601,"black",0.3304482948035,6.98442086193574,0.359114654732877,"witch",-4.90758346432438
17,166.313625540083,2.18402525079542,"purple",0.516413279785775,62.5733446527694,0.459600738865149,"zombie",-0.649091261935354
18,157.779971404423,5.8010610336357,"white",0.00279814414680004,48.8454978758568,-0.181481642391417,"ghost",-9.18274539759568
19,163.764866492836,19.4946462666603,"black",0.214217232074589,6.7231970828942,0.194793084025794,"witch",-3.19785030918206
20,175.840696104258,16.0091088023966,"white",0.0276136015774682,54.347690067313,0.0235611969993237,"vampire",8.87797930223988
21,162.646441415475,8.53611884882904,"white",0.0930430909153074,42.5456867127229,0.036524745275992,"ghost",-4.31627538654303
22,163.322752808236,14.8650800206812,"green",0.05769655527547,21.2857133269217,0.0813422857867684,"witch",-3.63996399378226
23,152.27423538458,3.68639959063487,"green",0.510167790250853,60.2356775356074,0.616389599478082,"zombie",-14.6884814174381
24,157.155174669897,3.08312919287109,"green",0.541156497015618,9.04921627544083,0.534041332544762,"zombie",-9.80754213212094
25,170.026523764422,3.10545918770067,"white",0.561826027685311,48.0009244591877,0.567424000892902,"zombie",3.06380696240342
26,167.113168117354,3.69222065400695,"black",0.675672060123179,11.8630826223805,0.527884073412465,"zombie",0.150451315335914
27,162.909862599148,16.36839454164,"black",0.21459922241047,9.39235995277993,0.171822621523997,"witch",-4.05285420287004
28,155.148545379078,4.63944948239226,"purple",0.0789459455525503,73.1963995829934,0.26788565521688,"ghost",-11.8141714229405
29,166.011566675835,22.4349063753706,"green",0.101556596811861,57.0242763814274,0.15921275673394,"witch",-0.95115012618308
30,151.115428754695,3.87670778201782,"orange",0.087787765241228,12.5548295945884,-0.0360674140786928,"ghost",-15.8472880473238
31,162.091194944011,23.1445425154686,"green",0.0927270065993071,60.5506035562077,-0.00187371621026487,"witch",-4.87152185800693
32,162.775247078967,5.46337927646296,"white",0.0206471451092511,44.4432289702724,-0.0427045166716164,"ghost",-4.18746972305183
33,165.076151065557,3.61431372518157,"green",0.706924283551052,44.945752409144,0.745944475123988,"zombie",-1.88656573646116
34,152.371022214694,2.41893956043938,"green",0.694312360847835,49.0837481772907,0.728108038614012,"zombie",-14.5916945873249
35,163.088342325903,7.3039776630463,"white",0.0625450943829492,51.1707824808346,0.13275920777679,"ghost",-3.87437447611572
36,177.726039383144,2.38115670720993,"black",0.642575630918145,10.6333758008604,0.686363700067082,"mummy",10.7633225811259
37,164.102393061298,3.33870281082143,"black",0.0650930515723303,15.505195081017,0.0293365804793096,"ghost",-2.86032374072053
38,149.53467446655,3.27639110578854,"green",0.692619831638876,33.7020612036574,0.671654994779204,"zombie",-17.4280423354684
39,160.296043650859,4.12964421950826,"green",0.319287134811748,21.15634881126,0.329628673262409,"zombie",-6.66667315115961
40,171.006083485035,22.6129318218773,"black",0.421534981671721,15.997537157601,0.377970216684474,"witch",4.0433666830169
41,158.97272351519,3.50685517585011,"white",0.0304156758124009,38.650723968901,0.0571948597557196,"ghost",-7.98999328682854
42,165.43119362456,23.635312998139,"purple",0.403264456614852,58.9520112899804,0.380321339083453,"witch",-1.53152317745824
43,167.223652521718,26.4616203514429,"orange",0.232010170165449,44.4690894451583,0.326582578032054,"witch",0.260935719699177
44,160.269257295296,2.39025802506928,"green",0.563966498582158,44.9089714447494,0.450389509798718,"zombie",-6.69345950672243
45,157.701701638369,4.13032865733703,"white",0.0847010884899646,49.4809658017074,0.0205328079596933,"ghost",-9.26101516364974
46,163.949677142235,6.54184172099365,"white",0.0668694219784811,54.9930910012758,0.0194367936766214,"ghost",-3.0130396597834
47,155.351185147408,3.32754591428671,"white",0.317106251302175,57.2863368787895,0.276660565063104,"zombie",-11.6115316546103
48,184.097274069674,13.8224816157636,"white",0.248445855919272,48.1620228569284,0.232046015339306,"vampire",17.1345572676557
49,161.558730995322,26.5764430561987,"orange",0.36214839303866,22.9431934615248,0.465016252835346,"witch",-5.40398580669603
50,153.154940101645,3.19619094264227,"green",0.513819216750562,56.3081060911222,0.650970691811779,"zombie",-13.8077767003739
51,165.916119984059,4.78832232756922,"purple",0.0116450939094648,60.5602225568809,0.137465831725744,"ghost",-1.04659681795977
52,167.185528366677,25.3350515975504,"green",0.171494110114872,41.9521929818424,0.0136934109605218,"witch",0.222811564658116
53,158.868981572316,3.74419214961952,"white",0.0647728741401807,55.5379794758883,0.0337851721074501,"ghost",-8.09373522970191
54,165.780774978021,20.424295854374,"black",0.114872888941318,14.8419375947778,0.227577238038144,"witch",-1.1819418239975
55,163.23386366924,12.4106601432677,"black",0.290225094649941,8.39458842760094,0.222968485347325,"witch",-3.72885313277848
56,167.234470267942,32.0287804543378,"black",0.266500594653189,15.3410007376357,0.22567945723036,"witch",0.27175346592341
57,177.671068295366,14.1606064346433,"green",0.119065246079117,27.2497971481083,0.219860372607581,"vampire",10.7083514933475
58,165.784216610377,29.017595222029,"purple",0.342991086002439,56.5330632598833,0.313157969451971,"witch",-1.17850019164092
59,162.130663974705,1.92299294879786,"white",0.745107530383393,56.1148962540503,0.535042154788978,"mummy",-4.83205282731356
60,180.458491058077,21.4798787597568,"white",0.237743325694464,41.1408533720888,0.27973756912802,"vampire",13.4957742560584
61,163.363533355633,28.2576333918758,"purple",0.255991872400045,42.357907744896,0.322216557707445,"witch",-3.59918344638538
62,164.834725971697,18.4242795379844,"orange",0.0710073586553335,38.8466616705069,0.0726161978927454,"witch",-2.12799083032172
63,163.082894744937,21.2358882628266,"black",0.447225394658744,12.9949530805209,0.442804848915593,"witch",-3.87982205708133
64,160.151202973386,3.07424987425163,"green",0.435110566962976,62.3033764200936,0.609205859853914,"zombie",-6.81151382863212
65,154.524202647461,3.24128668237522,"green",0.631768949143588,53.1569687904963,0.652619795340863,"zombie",-12.4385141545576
66,155.468005134907,3.33564315567451,"white",0.459828366490547,44.7259505258003,0.49900499156756,"zombie",-11.4947116671119
67,155.574317219222,2.8774207984734,"green",0.0609382632886991,43.938034529718,0.102936122594859,"ghost",-11.3883995827966
68,160.753661812221,19.4998394523185,"orange",0.0747638130560517,21.9521713807277,0.168578815006933,"witch",-6.20905498979693
69,164.288737216471,29.7636654323214,"purple",0.367053492832929,58.6563310796935,0.375814888333054,"witch",-2.67397958554724
70,168.160192121322,26.0762758808096,"orange",0.417316264100373,38.729519431658,0.251293806892863,"witch",1.19747531930341
71,155.547400789195,3.21899543274206,"white",0.0470896016107872,27.191878392345,-0.0942078007216561,"ghost",-11.4153160128233
72,165.211901774546,39.4911764820614,"green",0.182753369864076,34.5579869359877,0.193736473578818,"witch",-1.75081502747267
73,157.44791936812,5.61100315693378,"orange",0.0563442037906498,26.895626436461,0.019801243653051,"ghost",-9.51479743389822
74,174.921784169953,16.2527917400543,"white",0.0722606366034597,35.586478585844,0.0718616051433275,"vampire",7.95906736793415
75,171.499476161913,2.44974549722853,"white",0.59809923239518,59.611998746844,0.844826984393524,"zombie",4.53675935989466
76,156.972952859983,3.85213252252546,"purple",0.000804336788132787,64.8013098739362,0.0107688730490434,"ghost",-9.98976394203524
77,178.965863221255,13.9763587915134,"white",0.243610114278272,52.8111290359281,0.473503974950043,"vampire",12.0031464192364
78,155.775637113381,1.81347483040025,"white",0.697061772819143,32.3417637171281,0.734924822616755,"zombie",-11.1870796886373
79,174.346537286569,13.6354420487039,"white",0.235359058203176,44.4961649642795,0.294590849862773,"vampire",7.38382048455054
80,188.710427183236,1.81986280013062,"black",0.630272551719099,11.8233227704605,0.790843989422065,"mummy",21.7477103812176
81,165.361804832959,23.7692440288091,"black",0.371807083394378,12.6094648504813,0.31828871253898,"witch",-1.60091196905907
82,162.922068889066,2.78400265443627,"green",0.605513120256364,38.1216284207471,0.54673592381789,"zombie",-4.04064791295255
83,165.820874556259,18.3004216392111,"black",0.311565482150763,11.902696191677,0.245653943087607,"witch",-1.14184224575911
84,170.742842736235,3.36697686570748,"purple",0.413285167654976,62.5406502216946,0.202624471565645,"zombie",3.78012593421653
85,168.312026157211,3.44258710775687,"white",0.460205131780822,53.9044597234541,0.444269130217681,"zombie",1.34930935519296
86,165.939059966542,7.97894392661891,"white",0.0119451965205371,61.3941970588808,-0.164126168263527,"ghost",-1.02365683547615
87,180.305306967859,13.1042241285011,"purple",0.013294216291979,75.8136299212917,-0.019034135555742,"vampire",13.3425901658406
88,159.496632243801,3.38748962567542,"green",0.31418856162345,13.2228091639283,0.205249731780357,"zombie",-7.46608455821732
89,178.810051996777,9.2811508017358,"white",0.00607264700811356,54.5643806667947,0.0123221884051157,"vampire",11.8473351947586
90,161.494276428671,6.01228503409642,"purple",0.0171568413265049,62.2218688927105,0.147161347303497,"ghost",-5.46844037334762
91,160.374666331488,6.5988580311248,"green",0.0567198782460764,47.4550797863066,-0.10000388206951,"ghost",-6.58805047053036
92,179.909101144464,10.4526091262602,"white",0.0447478950954974,57.1225024736801,-0.133873635764169,"vampire",12.9463843424452
93,158.351969553339,5.04146282702009,"white",0.0991489144740626,44.6411872386307,0.134348018178449,"ghost",-8.61074724867962
